complex_id,direction,alpha,n_int,int_recovery,noninterface_recovery,meanL_mpnn,meanL_esmif
3SZK_AB_C,random,1.0,27,0.2159,0.3305,0.1166,-0.4876
3SZK_AB_C,random,2.0,27,0.1817,0.3303,0.0091,-0.6281
3TGK_E_I,L,0.0,32,0.3872,0.4138,0.1285,0.0408
3TGK_E_I,L,0.25,32,0.3862,0.4139,0.2655,0.1393
3TGK_E_I,L,0.5,32,0.3799,0.4136,0.3539,0.1887
3TGK_E_I,L,1.0,32,0.3652,0.4131,0.4831,0.2727
3TGK_E_I,L,2.0,32,0.3354,0.4126,0.6087,0.3634
3TGK_E_I,random,0.0,32,0.3872,0.4138,0.1285,0.0408
3TGK_E_I,random,0.25,32,0.3945,0.4131,0.133,0.0541
3TGK_E_I,random,0.5,32,0.3999,0.413,0.1332,0.0662
3TGK_E_I,random,1.0,32,0.3916,0.4136,0.1015,0.0378
3TGK_E_I,random,2.0,32,0.3511,0.4116,0.0414,0.0083
3U82_A_B,L,0.0,39,0.1883,0.3589,0.1347,0.5244
3U82_A_B,L,0.25,39,0.1875,0.3588,0.2742,0.6436
3U82_A_B,L,0.5,39,0.1847,0.3586,0.3709,0.714
3U82_A_B,L,1.0,39,0.1819,0.3584,0.5436,0.8302
3U82_A_B,L,2.0,39,0.1755,0.3584,0.7157,0.9655
3U82_A_B,random,0.0,39,0.1883,0.3589,0.1347,0.5244
3U82_A_B,random,0.25,39,0.1875,0.3588,0.1345,0.5224
3U82_A_B,random,0.5,39,0.1883,0.3587,0.1261,0.5054
3U82_A_B,random,1.0,39,0.1851,0.3588,0.069,0.4567
3U82_A_B,random,2.0,39,0.1683,0.3592,-0.1152,0.3725
3UIG_A_P,L,0.0,14,0.2098,0.2975,0.3,-0.1902
3UIG_A_P,L,0.25,14,0.2087,0.2984,0.4714,-0.1233
3UIG_A_P,L,0.5,14,0.2009,0.2997,0.5808,-0.0601
3UIG_A_P,L,1.0,14,0.2065,0.2981,0.8022,0.008
3UIG_A_P,L,2.0,14,0.2076,0.2984,0.9985,0.0719
3UIG_A_P,random,0.0,14,0.2098,0.2975,0.3,-0.1902
3UIG_A_P,random,0.25,14,0.2333,0.298,0.3388,-0.1654
3UIG_A_P,random,0.5,14,0.2444,0.2989,0.338,-0.178
3UIG_A_P,random,1.0,14,0.2533,0.2986,0.3464,-0.2239
3UIG_A_P,random,2.0,14,0.2254,0.2968,0.2525,-0.4027
3UIH_A_P,L,0.0,9,0.1979,0.2976,0.4618,0.4211
3UIH_A_P,L,0.25,9,0.2118,0.299,0.5976,0.485
3UIH_A_P,L,0.5,9,0.2188,0.2989,0.696,0.5182
3UIH_A_P,L,1.0,9,0.2188,0.2999,0.8515,0.6096
3UIH_A_P,L,2.0,9,0.2222,0.2987,1.064,0.67
3UIH_A_P,random,0.0,9,0.1979,0.2976,0.4618,0.4211
3UIH_A_P,random,0.25,9,0.2066,0.2981,0.4652,0.4194
3UIH_A_P,random,0.5,9,0.2031,0.2982,0.4625,0.4181
3UIH_A_P,random,1.0,9,0.1979,0.2981,0.3234,0.3026
3UIH_A_P,random,2.0,9,0.1892,0.2978,0.1057,0.0922
3UII_A_P,L,0.0,9,0.1997,0.2946,0.4909,0.0407
3UII_A_P,L,0.25,9,0.2049,0.2947,0.6303,0.1435
3UII_A_P,L,0.5,9,0.2222,0.2942,0.762,0.2415
3UII_A_P,L,1.0,9,0.217,0.294,1.0059,0.3986
3UII_A_P,L,2.0,9,0.2066,0.2938,1.1608,0.4737
3UII_A_P,random,0.0,9,0.1997,0.2946,0.4909,0.0407
3UII_A_P,random,0.25,9,0.2031,0.2946,0.5634,0.0914
3UII_A_P,random,0.5,9,0.2066,0.2946,0.6184,0.1236
3UII_A_P,random,1.0,9,0.1997,0.2938,0.7413,0.188
3UII_A_P,random,2.0,9,0.1354,0.2915,0.5577,0.0334
3W2D_A_HL,L,0.0,27,0.1291,0.2826,-0.1184,0.2472
3W2D_A_HL,L,0.25,27,0.1285,0.2826,-0.0653,0.2816
3W2D_A_HL,L,0.5,27,0.1331,0.2826,-0.0139,0.3075
3W2D_A_HL,L,1.0,27,0.14,0.2824,0.0816,0.3595
3W2D_A_HL,L,2.0,27,0.1435,0.2824,0.2469,0.4693
3W2D_A_HL,random,0.0,27,0.1291,0.2826,-0.1184,0.2472
3W2D_A_HL,random,0.25,27,0.1262,0.2827,-0.1246,0.2403
3W2D_A_HL,random,0.5,27,0.1221,0.2826,-0.1202,0.2514
3W2D_A_HL,random,1.0,27,0.1169,0.2825,-0.128,0.2373
3W2D_A_HL,random,2.0,27,0.1071,0.2824,-0.1232,0.2253
3WWN_A_B,L,0.0,40,0.3059,0.4019,0.0382,-0.2476
3WWN_A_B,L,0.25,40,0.318,0.4017,0.1223,-0.1883
3WWN_A_B,L,0.5,40,0.3254,0.4017,0.1942,-0.1365
3WWN_A_B,L,1.0,40,0.3348,0.4023,0.3077,-0.0618
3WWN_A_B,L,2.0,40,0.3387,0.4016,0.4614,0.0267
3WWN_A_B,random,0.0,40,0.3059,0.4019,0.0382,-0.2476
3WWN_A_B,random,0.25,40,0.2949,0.4016,0.0279,-0.2506
3WWN_A_B,random,0.5,40,0.2844,0.4015,0.0081,-0.2623
3WWN_A_B,random,1.0,40,0.2582,0.4013,-0.0533,-0.2752
3WWN_A_B,random,2.0,40,0.2121,0.4006,-0.1288,-0.3411
4B0M_A_BM,L,0.0,43,0.3517,0.3491,-0.1878,-0.6864
4B0M_A_BM,L,0.25,43,0.3775,0.3492,-0.0212,-0.5021
4B0M_A_BM,L,0.5,43,0.3921,0.3492,0.0707,-0.4071
4B0M_A_BM,L,1.0,43,0.4062,0.3495,0.1906,-0.3204
4B0M_A_BM,L,2.0,43,0.4008,0.3502,0.3307,-0.2426
4B0M_A_BM,random,0.0,43,0.3517,0.3491,-0.1878,-0.6864
4B0M_A_BM,random,0.25,43,0.3416,0.349,-0.197,-0.7078
4B0M_A_BM,random,0.5,43,0.3198,0.3486,-0.2439,-0.7773
4B0M_A_BM,random,1.0,43,0.2773,0.3487,-0.3557,-0.9661
4B0M_A_BM,random,2.0,43,0.2046,0.3491,-0.6029,-1.2528
4BFI_A_B,L,0.0,41,0.2557,0.31,0.0187,-0.6143
4BFI_A_B,L,0.25,41,0.2805,0.3097,0.1756,-0.433
4BFI_A_B,L,0.5,41,0.2885,0.31,0.2818,-0.337
4BFI_A_B,L,1.0,41,0.3079,0.3099,0.4027,-0.2286
4BFI_A_B,L,2.0,41,0.3258,0.3101,0.5427,-0.0807
4BFI_A_B,random,0.0,41,0.2557,0.31,0.0187,-0.6143
4BFI_A_B,random,0.25,41,0.245,0.3098,0.0052,-0.6673
4BFI_A_B,random,0.5,41,0.2355,0.3097,0.005,-0.681
4BFI_A_B,random,1.0,41,0.1966,0.3101,-0.1454,-0.9049
4BFI_A_B,random,2.0,41,0.1399,0.3102,-0.457,-1.3762
4CPA_A_I,L,0.0,26,0.1725,0.3031,-0.234,-0.0179
4CPA_A_I,L,0.25,26,0.1815,0.3028,-0.1631,-0.0015
4CPA_A_I,L,0.5,26,0.1953,0.3028,-0.1031,0.006
4CPA_A_I,L,1.0,26,0.2145,0.3029,-0.0094,0.0325
4CPA_A_I,L,2.0,26,0.244,0.3037,0.1392,0.0714
4CPA_A_I,random,0.0,26,0.1725,0.3031,-0.234,-0.0179
4CPA_A_I,random,0.25,26,0.1719,0.3034,-0.2543,-0.0283
4CPA_A_I,random,0.5,26,0.1689,0.3033,-0.2677,-0.0437
4CPA_A_I,random,1.0,26,0.1605,0.3033,-0.2997,-0.0367
4CPA_A_I,random,2.0,26,0.1562,0.3033,-0.3441,-0.0215
4E6K_AB_G,L,0.0,22,0.4013,0.3713,-0.2888,-0.4712
4E6K_AB_G,L,0.25,22,0.4254,0.3713,-0.1336,-0.2595
4E6K_AB_G,L,0.5,22,0.4482,0.3716,0.0146,-0.0502
4E6K_AB_G,L,1.0,22,0.4716,0.3712,0.1644,0.1458
4E6K_AB_G,L,2.0,22,0.5192,0.3722,0.324,0.4023
4E6K_AB_G,random,0.0,22,0.4013,0.3713,-0.2888,-0.4712
4E6K_AB_G,random,0.25,22,0.3949,0.3706,-0.2901,-0.4533
4E6K_AB_G,random,0.5,22,0.3864,0.3705,-0.2854,-0.4398
4E6K_AB_G,random,1.0,22,0.3651,0.3703,-0.3115,-0.4413
4E6K_AB_G,random,2.0,22,0.2926,0.3701,-0.4697,-0.66
4EKD_A_B,L,0.0,47,0.2001,0.2581,0.0231,0.1216
4EKD_A_B,L,0.25,47,0.2088,0.2583,0.1285,0.1789
4EKD_A_B,L,0.5,47,0.2131,0.2582,0.211,0.2096
4EKD_A_B,L,1.0,47,0.2254,0.2586,0.3505,0.2671
4EKD_A_B,L,2.0,47,0.2407,0.2583,0.5131,0.3313
4EKD_A_B,random,0.0,47,0.2001,0.2581,0.0231,0.1216
4EKD_A_B,random,0.25,47,0.1961,0.2581,0.0146,0.1033
4EKD_A_B,random,0.5,47,0.1912,0.2581,0.0075,0.0787
4EKD_A_B,random,1.0,47,0.1818,0.2581,-0.0361,0.0101
4EKD_A_B,random,2.0,47,0.1729,0.2581,-0.0747,-0.0223
4FZA_A_B,L,0.0,41,0.1845,0.2809,0.1138,-0.2128
4FZA_A_B,L,0.25,41,0.1856,0.2813,0.2018,-0.1337
4FZA_A_B,L,0.5,41,0.1833,0.2811,0.2868,-0.0602
4FZA_A_B,L,1.0,41,0.1883,0.2808,0.3836,0.05
4FZA_A_B,L,2.0,41,0.1768,0.28,0.5269,0.1787
4FZA_A_B,random,0.0,41,0.1845,0.2809,0.1138,-0.2128
4FZA_A_B,random,0.25,41,0.1818,0.2812,0.1098,-0.2123
4FZA_A_B,random,0.5,41,0.1837,0.2813,0.0794,-0.208
4FZA_A_B,random,1.0,41,0.1799,0.2812,0.0139,-0.2413
4FZA_A_B,random,2.0,41,0.1673,0.2815,-0.0738,-0.2915
4G0N_A_B,L,0.0,25,0.1825,0.3358,0.042,0.166
4G0N_A_B,L,0.25,25,0.1913,0.3358,0.1532,0.2624
4G0N_A_B,L,0.5,25,0.1919,0.3361,0.2479,0.3372
4G0N_A_B,L,1.0,25,0.2,0.3358,0.4171,0.4526
4G0N_A_B,L,2.0,25,0.215,0.336,0.6084,0.526
4G0N_A_B,random,0.0,25,0.1825,0.3358,0.042,0.166
4G0N_A_B,random,0.25,25,0.1769,0.3358,0.04,0.1229
4G0N_A_B,random,0.5,25,0.1744,0.3364,0.0399,0.0966
4G0N_A_B,random,1.0,25,0.1663,0.3366,0.0229,-0.0176
4G0N_A_B,random,2.0,25,0.1381,0.3371,-0.118,-0.2891
4G2V_A_B,L,0.0,49,0.243,0.2965,0.2367,-0.15
4G2V_A_B,L,0.25,49,0.2615,0.2967,0.4361,0.0503
4G2V_A_B,L,0.5,49,0.2602,0.2973,0.5696,0.1522
4G2V_A_B,L,1.0,49,0.2663,0.2964,0.7575,0.3011
4G2V_A_B,L,2.0,49,0.2771,0.296,0.9363,0.449
4G2V_A_B,random,0.0,49,0.243,0.2965,0.2367,-0.15
4G2V_A_B,random,0.25,49,0.2481,0.2958,0.2329,-0.1736
4G2V_A_B,random,0.5,49,0.2436,0.2958,0.2127,-0.2225
4G2V_A_B,random,1.0,49,0.2251,0.2929,0.108,-0.4353
4G2V_A_B,random,2.0,49,0.1834,0.2935,-0.1349,-0.7726
4HFK_A_BD,L,0.0,39,0.3586,0.3966,0.1542,-0.6574
4HFK_A_BD,L,0.25,39,0.3698,0.3967,0.3041,-0.4727
4HFK_A_BD,L,0.5,39,0.3714,0.3966,0.4113,-0.3605
4HFK_A_BD,L,1.0,39,0.3702,0.3968,0.5741,-0.2002
4HFK_A_BD,L,2.0,39,0.3546,0.3967,0.7478,-0.1066
4HFK_A_BD,random,0.0,39,0.3586,0.3966,0.1542,-0.6574
4HFK_A_BD,random,0.25,39,0.3578,0.3962,0.1485,-0.7024
4HFK_A_BD,random,0.5,39,0.3389,0.3962,0.09,-0.8139
4HFK_A_BD,random,1.0,39,0.3113,0.3961,-0.0444,-0.9834
4HFK_A_BD,random,2.0,39,0.2472,0.3955,-0.3002,-1.4001
4HRN_A_D,L,0.0,34,0.2665,0.4783,-0.0728,-0.7691
4HRN_A_D,L,0.25,34,0.2803,0.4781,0.1009,-0.6434
4HRN_A_D,L,0.5,34,0.2946,0.479,0.2127,-0.5597
4HRN_A_D,L,1.0,34,0.3079,0.4779,0.3994,-0.459
4HRN_A_D,L,2.0,34,0.3143,0.4797,0.6184,-0.3699
4HRN_A_D,random,0.0,34,0.2665,0.4783,-0.0728,-0.7691
4HRN_A_D,random,0.25,34,0.2688,0.4774,-0.0852,-0.748
4HRN_A_D,random,0.5,34,0.2615,0.477,-0.0951,-0.7769
4HRN_A_D,random,1.0,34,0.2482,0.4764,-0.11,-0.7801
4HRN_A_D,random,2.0,34,0.2137,0.4751,-0.2378,-0.9379
4HSA_AB_C,L,0.0,92,0.2276,0.3101,0.0138,-0.1017
4HSA_AB_C,L,0.25,92,0.241,0.3101,0.1328,0.0035
4HSA_AB_C,L,0.5,92,0.2437,0.3102,0.2162,0.0643
4HSA_AB_C,L,1.0,92,0.2498,0.3099,0.3472,0.1399
4HSA_AB_C,L,2.0,92,0.2571,0.3104,0.5073,0.2295
4HSA_AB_C,random,0.0,92,0.2276,0.3101,0.0138,-0.1017
4HSA_AB_C,random,0.25,92,0.2271,0.3102,-0.0024,-0.1109
4HSA_AB_C,random,0.5,92,0.2244,0.31,-0.0334,-0.1401
4HSA_AB_C,random,1.0,92,0.2109,0.31,-0.1698,-0.3049
4HSA_AB_C,random,2.0,92,0.186,0.3099,-0.2752,-0.432
4I77_HL_Z,L,0.0,42,0.2868,0.394,-0.1566,-0.3539
4I77_HL_Z,L,0.25,42,0.301,0.3942,-0.028,-0.1948
4I77_HL_Z,L,0.5,42,0.3114,0.3939,0.0623,-0.089
4I77_HL_Z,L,1.0,42,0.3214,0.3945,0.192,0.0107
4I77_HL_Z,L,2.0,42,0.3318,0.3943,0.3253,0.0914
4I77_HL_Z,random,0.0,42,0.2868,0.394,-0.1566,-0.3539
4I77_HL_Z,random,0.25,42,0.2846,0.3941,-0.1709,-0.3731
4I77_HL_Z,random,0.5,42,0.2757,0.394,-0.1997,-0.4179
4I77_HL_Z,random,1.0,42,0.2511,0.3933,-0.3038,-0.6035
4I77_HL_Z,random,2.0,42,0.2173,0.3923,-0.4351,-0.8799
4J2L_A_CD,L,0.0,45,0.2906,0.2405,0.0952,-0.0305
4J2L_A_CD,L,0.25,45,0.2993,0.2414,0.2266,0.0657
4J2L_A_CD,L,0.5,45,0.308,0.2409,0.3487,0.166
4J2L_A_CD,L,1.0,45,0.317,0.2433,0.486,0.2557
4J2L_A_CD,L,2.0,45,0.3111,0.2437,0.6489,0.3503
4J2L_A_CD,random,0.0,45,0.2906,0.2405,0.0952,-0.0305
4J2L_A_CD,random,0.25,45,0.2847,0.2416,0.0602,-0.0698
4J2L_A_CD,random,0.5,45,0.2854,0.2408,0.0492,-0.0869
4J2L_A_CD,random,1.0,45,0.2729,0.2397,-0.0893,-0.2321
4J2L_A_CD,random,2.0,45,0.2351,0.2351,-0.3793,-0.4832
4JPK_HL_A,L,0.0,50,0.2566,0.3932,0.1087,-0.3543
4JPK_HL_A,L,0.25,50,0.2609,0.393,0.2152,-0.2675
4JPK_HL_A,L,0.5,50,0.2606,0.393,0.3068,-0.206
4JPK_HL_A,L,1.0,50,0.2566,0.393,0.4573,-0.1087
4JPK_HL_A,L,2.0,50,0.2581,0.393,0.6076,-0.0094
4JPK_HL_A,random,0.0,50,0.2566,0.3932,0.1087,-0.3543
4JPK_HL_A,random,0.25,50,0.2569,0.3933,0.1027,-0.3628
4JPK_HL_A,random,0.5,50,0.2587,0.3929,0.1112,-0.3548
4JPK_HL_A,random,1.0,50,0.2541,0.3925,0.082,-0.4163
4JPK_HL_A,random,2.0,50,0.2219,0.3919,-0.0608,-0.6461
4KRL_A_B,L,0.0,30,0.2906,0.3837,0.0822,-0.2603
4KRL_A_B,L,0.25,30,0.2927,0.3834,0.1518,-0.2038
4KRL_A_B,L,0.5,30,0.2927,0.3835,0.2308,-0.1554
4KRL_A_B,L,1.0,30,0.2906,0.3831,0.3692,-0.0932
4KRL_A_B,L,2.0,30,0.2719,0.3833,0.5471,0.0021
4KRL_A_B,random,0.0,30,0.2906,0.3837,0.0822,-0.2603
4KRL_A_B,random,0.25,30,0.3031,0.3837,0.084,-0.2396
4KRL_A_B,random,0.5,30,0.3109,0.3837,0.0893,-0.2195
4KRL_A_B,random,1.0,30,0.3203,0.3835,0.0919,-0.2018
4KRL_A_B,random,2.0,30,0.337,0.3837,0.1196,-0.1727
4KRO_A_B,L,0.0,32,0.2119,0.3314,0.0356,-0.4085
4KRO_A_B,L,0.25,32,0.2183,0.3314,0.1458,-0.3389
4KRO_A_B,L,0.5,32,0.228,0.3315,0.2397,-0.2999
4KRO_A_B,L,1.0,32,0.2378,0.3314,0.3652,-0.2302
4KRO_A_B,L,2.0,32,0.2471,0.3314,0.5294,-0.1526
4KRO_A_B,random,0.0,32,0.2119,0.3314,0.0356,-0.4085
4KRO_A_B,random,0.25,32,0.207,0.3311,0.0254,-0.4419
4KRO_A_B,random,0.5,32,0.1987,0.3311,0.0143,-0.4661
4KRO_A_B,random,1.0,32,0.1914,0.3309,0.0036,-0.4696
4KRO_A_B,random,2.0,32,0.1655,0.3308,-0.0817,-0.5429
4KRP_A_B,L,0.0,33,0.179,0.344,0.1492,-0.2389
4KRP_A_B,L,0.25,33,0.1884,0.3439,0.2533,-0.1733
4KRP_A_B,L,0.5,33,0.1903,0.3438,0.3401,-0.1211
4KRP_A_B,L,1.0,33,0.1946,0.344,0.4762,-0.046
4KRP_A_B,L,2.0,33,0.1894,0.3435,0.6693,0.0373
4KRP_A_B,random,0.0,33,0.179,0.344,0.1492,-0.2389
4KRP_A_B,random,0.25,33,0.1842,0.3439,0.1682,-0.2347
4KRP_A_B,random,0.5,33,0.178,0.3438,0.1663,-0.2591
4KRP_A_B,random,1.0,33,0.1719,0.3436,0.1435,-0.2731
4KRP_A_B,random,2.0,33,0.142,0.3434,0.0516,-0.3642
4L0P_A_B,L,0.0,56,0.2271,0.345,-0.1659,-0.7425
4L0P_A_B,L,0.25,56,0.248,0.346,-0.0502,-0.5785
4L0P_A_B,L,0.5,56,0.2573,0.3459,0.023,-0.4945
4L0P_A_B,L,1.0,56,0.2746,0.347,0.132,-0.3837
4L0P_A_B,L,2.0,56,0.2972,0.3476,0.2532,-0.2613
4L0P_A_B,random,0.0,56,0.2271,0.345,-0.1659,-0.7425
4L0P_A_B,random,0.25,56,0.2257,0.3448,-0.1618,-0.7419
4L0P_A_B,random,0.5,56,0.2263,0.3454,-0.1798,-0.7764
4L0P_A_B,random,1.0,56,0.2134,0.3442,-0.2533,-0.9103
4L0P_A_B,random,2.0,56,0.1763,0.3434,-0.3872,-1.2745
4MYW_A_B,L,0.0,45,0.2444,0.3243,-0.1371,-0.193
4MYW_A_B,L,0.25,45,0.2503,0.3244,-0.0503,-0.0758
4MYW_A_B,L,0.5,45,0.2608,0.3243,0.0281,-0.0107
4MYW_A_B,L,1.0,45,0.283,0.324,0.1605,0.1334
4MYW_A_B,L,2.0,45,0.2983,0.3237,0.3242,0.3136
4MYW_A_B,random,0.0,45,0.2444,0.3243,-0.1371,-0.193
4MYW_A_B,random,0.25,45,0.2358,0.3241,-0.148,-0.19
4MYW_A_B,random,0.5,45,0.2306,0.3242,-0.1778,-0.2145
4MYW_A_B,random,1.0,45,0.2111,0.3243,-0.2676,-0.3405
4MYW_A_B,random,2.0,45,0.1812,0.3238,-0.3881,-0.5121
4N8V_G_ABC,L,0.0,29,0.2193,0.3181,0.1296,-0.215
4N8V_G_ABC,L,0.25,29,0.2268,0.3177,0.2965,-0.0538
4N8V_G_ABC,L,0.5,29,0.2311,0.3179,0.393,0.0367
4N8V_G_ABC,L,1.0,29,0.2468,0.3179,0.5327,0.1584
4N8V_G_ABC,L,2.0,29,0.271,0.3176,0.7262,0.3555
4N8V_G_ABC,random,0.0,29,0.2193,0.3181,0.1296,-0.215
4N8V_G_ABC,random,0.25,29,0.2096,0.318,0.1243,-0.2211
4N8V_G_ABC,random,0.5,29,0.2096,0.3179,0.1007,-0.2204
4N8V_G_ABC,random,1.0,29,0.1961,0.3177,0.0627,-0.2273
4N8V_G_ABC,random,2.0,29,0.1681,0.3178,-0.0093,-0.2797
4NKQ_C_AB,L,0.0,36,0.1111,0.2258,0.0855,0.0457
4NKQ_C_AB,L,0.25,36,0.105,0.2258,0.1546,0.1074
4NKQ_C_AB,L,0.5,36,0.1003,0.2259,0.2306,0.1784
4NKQ_C_AB,L,1.0,36,0.0924,0.226,0.3549,0.283
4NKQ_C_AB,L,2.0,36,0.0903,0.226,0.5084,0.3977
4NKQ_C_AB,random,0.0,36,0.1111,0.2258,0.0855,0.0457
4NKQ_C_AB,random,0.25,36,0.112,0.2258,0.0821,0.0389
4NKQ_C_AB,random,0.5,36,0.1098,0.2259,0.0955,0.0583
4NKQ_C_AB,random,1.0,36,0.1033,0.2261,0.1097,0.0801
4NKQ_C_AB,random,2.0,36,0.0977,0.2258,0.1032,0.0926
4NZW_A_B,L,0.0,42,0.1693,0.298,-0.1146,-0.1833
4NZW_A_B,L,0.25,42,0.1767,0.2979,-0.0452,-0.1192
4NZW_A_B,L,0.5,42,0.1871,0.2977,0.0173,-0.059
4NZW_A_B,L,1.0,42,0.2009,0.2974,0.1122,0.0198
4NZW_A_B,L,2.0,42,0.215,0.2976,0.2457,0.1248
4NZW_A_B,random,0.0,42,0.1693,0.298,-0.1146,-0.1833
4NZW_A_B,random,0.25,42,0.1626,0.298,-0.1292,-0.1985
4NZW_A_B,random,0.5,42,0.1514,0.298,-0.1453,-0.2272
4NZW_A_B,random,1.0,42,0.138,0.2978,-0.1556,-0.2656
4NZW_A_B,random,2.0,42,0.1116,0.2975,-0.1873,-0.3029
4O27_A_B,L,0.0,42,0.2054,0.2981,0.0255,-0.1415
4O27_A_B,L,0.25,42,0.2169,0.2977,0.1242,-0.0335
4O27_A_B,L,0.5,42,0.2202,0.2978,0.208,0.0433
4O27_A_B,L,1.0,42,0.2284,0.2977,0.339,0.1828
4O27_A_B,L,2.0,42,0.2478,0.2972,0.4899,0.3368
4O27_A_B,random,0.0,42,0.2054,0.2981,0.0255,-0.1415
4O27_A_B,random,0.25,42,0.2072,0.2981,0.0239,-0.1345
4O27_A_B,random,0.5,42,0.2068,0.2981,0.0138,-0.1556
4O27_A_B,random,1.0,42,0.1938,0.2981,-0.0565,-0.2703
4O27_A_B,random,2.0,42,0.1737,0.2985,-0.1857,-0.451
4OFY_A_D,L,0.0,33,0.2083,0.3026,0.105,-0.2515
4OFY_A_D,L,0.25,33,0.215,0.3023,0.2303,-0.1238
4OFY_A_D,L,0.5,33,0.2188,0.3024,0.3082,-0.0518
4OFY_A_D,L,1.0,33,0.2164,0.3023,0.4548,0.0807
4OFY_A_D,L,2.0,33,0.2183,0.3026,0.6215,0.2528
4OFY_A_D,random,0.0,33,0.2083,0.3026,0.105,-0.2515
4OFY_A_D,random,0.25,33,0.2069,0.3025,0.1216,-0.2527
4OFY_A_D,random,0.5,33,0.2031,0.3023,0.1183,-0.2488
4OFY_A_D,random,1.0,33,0.1941,0.3025,0.1084,-0.2508
4OFY_A_D,random,2.0,33,0.1738,0.3026,0.0436,-0.3341
4RA0_A_C,L,0.0,52,0.2383,0.3482,0.0104,-0.0493
4RA0_A_C,L,0.25,52,0.2422,0.3484,0.1488,0.0684
4RA0_A_C,L,0.5,52,0.2416,0.3486,0.2552,0.1521
4RA0_A_C,L,1.0,52,0.2425,0.3487,0.4248,0.2812
4RA0_A_C,L,2.0,52,0.2365,0.3482,0.5989,0.4253
4RA0_A_C,random,0.0,52,0.2383,0.3482,0.0104,-0.0493
4RA0_A_C,random,0.25,52,0.2383,0.3482,0.0089,-0.0396
4RA0_A_C,random,0.5,52,0.2326,0.3483,0.003,-0.0656
4RA0_A_C,random,1.0,52,0.2172,0.3483,-0.0638,-0.1312
4RA0_A_C,random,2.0,52,0.1866,0.3479,-0.2357,-0.3099
4RS1_A_B,L,0.0,48,0.1589,0.2636,0.0255,-0.2477
4RS1_A_B,L,0.25,48,0.1654,0.2634,0.1174,-0.1667
4RS1_A_B,L,0.5,48,0.1729,0.2633,0.1948,-0.0816
4RS1_A_B,L,1.0,48,0.1771,0.2632,0.3399,0.0857
4RS1_A_B,L,2.0,48,0.1735,0.2638,0.5328,0.2958
4RS1_A_B,random,0.0,48,0.1589,0.2636,0.0255,-0.2477
4RS1_A_B,random,0.25,48,0.1582,0.2632,0.0265,-0.241
4RS1_A_B,random,0.5,48,0.1602,0.2633,0.0104,-0.244
4RS1_A_B,random,1.0,48,0.1517,0.2629,-0.0128,-0.2508
4RS1_A_B,random,2.0,48,0.1354,0.2625,-0.087,-0.2811
4U6H_AB_E,L,0.0,35,0.2393,0.352,-0.0602,-0.2042
4U6H_AB_E,L,0.25,35,0.2388,0.352,0.0602,-0.0998
4U6H_AB_E,L,0.5,35,0.2397,0.3519,0.1403,-0.0435
4U6H_AB_E,L,1.0,35,0.2321,0.3519,0.2896,0.0563
4U6H_AB_E,L,2.0,35,0.2085,0.352,0.4792,0.2047
4U6H_AB_E,random,0.0,35,0.2393,0.352,-0.0602,-0.2042
4U6H_AB_E,random,0.25,35,0.233,0.3519,-0.0491,-0.2
4U6H_AB_E,random,0.5,35,0.2286,0.3519,-0.0498,-0.1861
4U6H_AB_E,random,1.0,35,0.2196,0.3517,-0.0412,-0.1128
4U6H_AB_E,random,2.0,35,0.1955,0.3517,0.0162,0.0024
4UYP_A_D,L,0.0,34,0.3686,0.4024,0.0046,-0.3291
4UYP_A_D,L,0.25,34,0.3814,0.4024,0.1686,-0.1458
4UYP_A_D,L,0.5,34,0.3975,0.4024,0.2875,-0.0395
4UYP_A_D,L,1.0,34,0.4085,0.4019,0.4511,0.053
4UYP_A_D,L,2.0,34,0.4076,0.4016,0.6442,0.1619
4UYP_A_D,random,0.0,34,0.3686,0.4024,0.0046,-0.3291
4UYP_A_D,random,0.25,34,0.369,0.4025,0.0317,-0.2827
4UYP_A_D,random,0.5,34,0.3585,0.4022,0.0412,-0.2825
4UYP_A_D,random,1.0,34,0.3359,0.4036,0.0121,-0.3174
4UYP_A_D,random,2.0,34,0.261,0.4034,-0.237,-0.5978
4UYQ_A_B,L,0.0,37,0.3552,0.4294,-0.1469,-0.6294
4UYQ_A_B,L,0.25,37,0.3796,0.4289,0.0,-0.4788
4UYQ_A_B,L,0.5,37,0.3948,0.4289,0.1177,-0.3859
4UYQ_A_B,L,1.0,37,0.4084,0.4286,0.2885,-0.2301
4UYQ_A_B,L,2.0,37,0.4041,0.4291,0.4818,-0.1613
4UYQ_A_B,random,0.0,37,0.3552,0.4294,-0.1469,-0.6294
4UYQ_A_B,random,0.25,37,0.3547,0.4298,-0.1278,-0.6625
4UYQ_A_B,random,0.5,37,0.3467,0.4302,-0.1386,-0.7305
4UYQ_A_B,random,1.0,37,0.3247,0.4295,-0.2268,-0.9809
4UYQ_A_B,random,2.0,37,0.2475,0.4291,-0.4131,-1.4293
4WND_A_B,L,0.0,67,0.2183,0.3067,-0.0067,-0.3476
4WND_A_B,L,0.25,67,0.2351,0.3067,0.1258,-0.2654
4WND_A_B,L,0.5,67,0.2453,0.3076,0.2314,-0.1838
4WND_A_B,L,1.0,67,0.2551,0.3081,0.3798,-0.0906
4WND_A_B,L,2.0,67,0.2582,0.3073,0.5582,0.047
4WND_A_B,random,0.0,67,0.2183,0.3067,-0.0067,-0.3476
